Date,Close,High,Low,Open,Volume,Return,Log_Return,MA_4,Volatility,Return_Zscore,Return_MinMax
2024-09-30,2890.877685546875,3142.7798905115405,2868.88622320869,3076.805503496985,1389245,-0.06528758642275223,-0.0675163760673585,3073.3067016601562,0.03490814052836846,-1.3721054615122992,0.5083422972137268
2024-10-07,2790.916259765625,2954.8526016716287,2757.929069016246,2906.871233308896,1226871,-0.03457822732556737,-0.03519020300153211,2978.3435668945312,0.025119610491841422,-0.6768473200999585,0.5904713397053333
2024-10-14,2916.867431640625,2918.866655377185,2768.924875135206,2794.9147837104824,1319498,0.04512896846484993,0.04414029260069401,2922.8651123046875,0.04656800449760901,1.1277190541789235,0.8036400889860071
2024-10-21,2868.88623046875,2938.859065358232,2830.900977243032,2890.877692862587,1699269,-0.01644956526011454,-0.016586361593530774,2866.8869018554688,0.046541946945077455,-0.2664154431587506,0.6389545936989355
2024-10-28,2764.926513671875,2896.875284389405,2672.962218929354,2852.892360816895,1250828,-0.0362369604248437,-0.03690982415705527,2835.3991088867188,0.03817558998862401,-0.7144009430216336,0.5860352275493753
2024-11-04,2636.97607421875,2846.894563826763,2590.9939288760424,2754.930273141348,1307128,-0.04627625320978401,-0.04738122306354109,2796.9140625,0.040976827262757205,-0.9416899600494026,0.5591861649847442
2024-11-11,2650.970703125,2684.957507011218,2578.9986478365386,2636.97613681891,2234667,0.0053070746614172215,0.005293041767866478,2730.4398803710938,0.02280726797036671,0.22615364587210315,0.6971405036990521
2024-11-18,2712.946533203125,2712.946533203125,2598.9907834665164,2640.9744807378984,1345983,0.023378542058223095,0.023109449862239496,2691.4549560546875,0.03319125203416863,0.6352906387717284,0.7454707963964992
2024-11-25,2700.951171875,2751.9713988618264,2662.965922233531,2714.945737532383,948224,-0.004421525150354655,-0.004431329002006555,2675.4611206054688,0.02952190684333344,0.005898700066444482,0.6711223577391747
2024-12-02,2756.9296875,2796.91416447607,2684.9576289430747,2700.9514197335025,649449,0.020725482270062656,0.020513631600215965,2705.4495239257812,0.013137748813378992,0.575225516229287,0.738375459128631
2024-12-09,2832.900146484375,2844.89548937704,2738.9366271584995,2798.913341621824,959520,0.02755618299909046,0.02718334521124281,2750.931884765625,0.014430694774262067,0.7298721918039377,0.7566434701491931
2024-12-16,2764.926513671875,2846.894689420644,2740.9358280868696,2796.914094451882,999038,-0.02399436241932329,-0.024286916376017056,2763.9268798828125,0.023703064980924997,-0.4372292212530466,0.6187768047545869
2024-12-23,2758.9287109375,2772.923276862545,2718.944236865942,2746.933368716033,165875,-0.0021692448984511614,-0.0021716011182611092,2778.4212646484375,0.023430903854099763,0.05689019672785445,0.6771458510959131
2024-12-30,2794.9150390625,2836.898741366014,2732.9390975668366,2798.91348690093,286256,0.013043587528135836,0.012959252502890971,2787.9176025390625,0.022043991973402594,0.4013078566683984,0.7178310167103068
2025-01-06,2081.19189453125,2888.878278191793,2081.19189453125,2798.9132107048517,2861693,-0.2553648803473664,-0.29486095285854,2599.9905395507812,0.12641302272230998,-5.6754445732304895,0.0
2025-01-13,2233.1328125,2245.1281543755595,2025.2135533236344,2083.191039055506,2531041,0.07300668351054274,0.07046469243675123,2467.0421142578125,0.1453322179096719,1.758868935495333,0.878196188848296
2025-01-20,2109.18115234375,2245.1283735374705,2031.211422541469,2221.137687444461,3546417,-0.05550572696009315,-0.05710565554237893,2304.605224609375,0.14277741762734972,-1.1506447202430843,0.5345028806669092
2025-01-27,2151.164794921875,2197.146942025224,2079.192738586199,2111.1803191798326,2072663,0.019905185731188713,0.019709667810079302,2143.6676635742188,0.1439233560170061,0.5566540492957177,0.7361816598675103
2025-02-03,2091.18798828125,2185.151502095034,2075.194198695925,2105.1825541684093,1507563,-0.02788108413739787,-0.0282771405823693,2146.1666870117188,0.056455738270743155,-0.5252243796457605,0.608382164732091
2025-02-10,2135.1708984375,2177.154595878687,2077.193411494909,2099.18487205934,1939940,0.02103249942268448,0.020814369648200732,2121.6762084960938,0.03762242662587984,0.5821763670835182,0.7391965451269917
2025-02-17,2105.182861328125,2143.168117135565,2070.814121671297,2113.179757287586,1249814,-0.014044794789644266,-0.014144356232652876,2120.6766357421875,0.02458284925569651,-0.21197157663156835,0.6453859065611409
2025-02-24,2101.18408203125,2137.1701081745064,2059.200384864117,2099.1848583566248,2853693,-0.0018994926143148794,-0.0019012989381724575,2108.1814575195312,0.02074211868527743,0.06299737308138237,0.6778672760118785
2025-03-03,1866.275390625,2117.1779739388057,1754.3188594252142,2111.180302624532,5281297,-0.11179824434000085,-0.1185563594766864,2051.9533081054688,0.0585813396138079,-2.4251041085070453,0.383954295878054
2025-03-10,1849.281982421875,1931.250156777872,1831.2889685388516,1866.2753844225083,2067634,-0.009105520165185288,-0.00914722879281208,1980.4810791015625,0.05196400978891755,-0.1001466803692009,0.6585954917636889
2025-03-17,1788.3056640625,1888.2668526629752,1788.3056640625,1863.276555512856,2239336,-0.032972969476249725,-0.033528830947699415,1901.2617797851562,0.05035217482941524,-0.6405043737925422,0.5947644377703033
2025-03-24,1774.31103515625,1821.292792143486,1772.3118114546655,1802.3001669784333,2087255,-0.007825635844857959,-0.007856416825373124,1819.5435180664062,0.04896699951866657,-0.07117017223181196,0.6620184115776729
2025-03-31,1758.3172607421875,1826.5117286906416,1724.3304575214745,1764.314931898784,1671819,-0.00901407594111825,-0.009054948528117727,1792.5539855957031,0.012176243812558659,-0.09807638834302926,0.6588400499956028
2025-04-07,1751.320068359375,1800.3010520064122,1656.3569367987925,1699.3402489788457,3001667,-0.003979482280608959,-0.003987421489847851,1768.0635070800781,0.013192774816759621,0.01590652546818474,0.6723045562187184
2025-04-14,1833.2882080078125,1844.2839388082955,1755.318480513478,1768.3134350958671,802555,0.04680363180285174,0.045741361101205295,1779.3091430664062,0.02695745178047372,1.165633336798298,0.808118804937409
2025-04-21,1814.2955322265625,1888.3967645476755,1814.2955322265625,1833.2881576327911,1015046,-0.010359896331787799,-0.010413933595420167,1789.3052673339844,0.027431852185491188,-0.1285456853586585,0.6552407908999773
2025-04-28,1783.3076171875,1877.2711351334783,1775.3107220431616,1825.2913166952776,1580766,-0.01707986074409451,-0.0172274039909092,1795.5528564453125,0.02913357422554343,-0.28068529702791445,0.6372689328415324
2025-05-05,1821.7833251953125,1878.776546675078,1783.787844208802,1783.787844208802,1006262,0.02157547449300612,0.02134601849129234,1813.1686706542969,0.02964300123097948,0.5944692917593596,0.7406486764619767
2025-05-12,2037.7576904296875,2051.756025888969,1817.7838474981215,1844.7806373124504,2920275,0.11855107149540989,0.11203416160782839,1864.2860412597656,0.06256817254935271,2.78999128623902,1.0
2025-05-19,2075.753173828125,2237.610880580941,1959.7669656566115,2017.760069742368,3580571,0.018645731814377564,0.018474031195643562,1929.6504516601562,0.0581379318152255,0.5281400843306565,0.732813379079798
2025-05-26,2063.754638671875,2121.747743828352,2005.7615335153976,2075.753212152525,1898241,-0.005780328464642159,-0.005797099221437084,1999.76220703125,0.05492206303417334,-0.02486452960066576,0.6674883771411528
2025-06-02,1978.7646484375,2097.750496423383,1957.767145851756,2055.755491251895,1312982,-0.04118221645237352,-0.04205422888049511,2039.0075378417969,0.06854646032623762,-0.8263612579089522,0.5728096456955977
2025-06-09,1980.764404296875,2021.759528262636,1943.7688046204569,1972.76535571819,868243,0.0010106082403251726,0.0010100979196114048,2024.7592163085938,0.025110851485647623,0.12888189073336362,0.6856500433431414
2025-06-16,1903.7735595703125,1983.764045266544,1889.775224573472,1983.764045266544,1389392,-0.03886925903936189,-0.03964483248010581,1981.7643127441406,0.021928436376073508,-0.7739960337749267,0.5789954139186774
2025-06-23,1953.7677001953125,1981.7643714365963,1876.7768542817817,1904.7735255230657,1173730,0.026260549934459476,0.025921661813960366,1954.267578125,0.032664923021774254,0.7005391329922254,0.7531784319280482
2025-06-30,1721.7952880859375,1974.7652113645331,1644.8044418707127,1959.76699456936,7487987,-0.11873080514443213,-0.12639214369648075,1890.0252380371094,0.06338258242612471,-2.5820568903890604,0.36541387049565077
2025-07-07,1731.7940673828125,1776.788716939525,1696.7982288387027,1724.7948996739906,2204823,0.005807182402032485,0.005790385714554035,1827.7826538085938,0.06426915189023308,0.23747605664419794,0.6984779907416632
2025-07-14,1725.7947998046875,1766.7899254083911,1704.797296446693,1734.7937298152567,2199538,-0.0034641922449771823,-0.003470206452530145,1783.2879638671875,0.06532384350803383,0.027572662534994765,0.6736826467577615
2025-07-21,1699.7978515625,1745.792381663603,1690.7989217601105,1725.3888022996398,2649311,-0.015063753955643855,-0.01517836473285507,1719.7955017089844,0.0578785107630529,-0.23504075413169032,0.6426608044065583
2025-07-28,1591.8106689453125,1855.7792723382536,1498.8217291137082,1733.7937813763642,5254645,-0.06352942646557813,-0.06563717933814685,1687.2993469238281,0.030849666809717218,-1.3323008201890447,0.5130443163399752
2025-08-04,1629.80615234375,1639.804963094325,1579.8120985908745,1584.8115039661618,3442941,0.023869348371444277,0.02358892899607435,1661.8023681640625,0.03650657286497532,0.6464024657572314,0.7467834077221255
2025-08-11,1584.8115234375,1643.804507590694,1563.8140206033124,1628.80629128056,2805484,-0.0276073500161631,-0.027995595203209978,1626.5565490722656,0.03605648527787112,-0.519027054727043,0.6091142386644431
2025-08-18,1630.8060302734375,1631.8059113465663,1564.8708795032148,1592.8105494945346,4144150,0.029022067391442308,0.02860890209469474,1609.30859375,0.0441380526876836,0.7630597309813779,0.7605638281471001
2025-08-25,1576.8125,1636.805366201649,1562.8141645529488,1630.8060795814838,2125080,-0.03310849314457365,-0.033668985422592064,1605.5590515136719,0.032939636025837486,-0.6435726219268678,0.594401993569525
2025-09-01,1636.8052978515625,1636.8052978515625,1569.8132667238565,1598.8098175104756,1979135,0.03804688119326971,0.03734094864987105,1607.308837890625,0.03713979523500986,0.9673810015944841,0.7846997703484164
2025-09-08,1578.812255859375,1665.8019115020386,1577.812374760034,1641.8047651178554,2623249,-0.035430629451351336,-0.036073525377597476,1605.8090209960938,0.03933110318363671,-0.6961456556931236,0.5881916773331263
2025-09-15,1555.0,1616.0,1542.0,1542.0,2530580,-0.015082385996816106,-0.01519728191402338,1586.8575134277344,0.03419202485894831,-0.2354625824829477,0.6426109749165876
2025-09-22,1596.0,1596.0,1506.0,1559.0,3535054,0.02636655948553046,0.026024953396419484,1591.6543884277344,0.03453144964095105,0.702939183192437,0.753461943638497
2025-09-29,1676.0,1816.219970703125,1570.0,1593.0,5504652,0.05012531328320802,0.048909503032274274,1601.4530639648438,0.03882364015476069,1.2408360163816698,0.8170023025897182
2025-10-06,1640.0,1728.0,1630.0,1679.0,3129017,-0.021479713603818618,-0.021713760223784247,1616.75,0.03414675318088451,-0.3802977152506047,0.6255019760213159
2025-10-13,1658.0,1674.0,1604.0,1645.0,1805981,0.01097560975609757,0.010915814876996187,1642.5,0.03000548941483089,0.35448895765721194,0.7123004215007507
2025-10-20,1706.0,1728.0,1634.0,1675.0,2048708,0.02895054282267795,0.028539392356384165,1670.0,0.030315022489127357,0.7614404188170617,0.7603725429975582
2025-10-27,1613.0,1709.0,1613.0,1702.0,1873510,-0.054513481828839416,-0.056055649926415596,1654.25,0.036817060546234,-1.1281803469685487,0.5371565388656665
2025-11-03,1557.0,1624.0,1552.0,1610.0,2029857,-0.03471791692498449,-0.03533490629121053,1633.5,0.038849708582620684,-0.6800098846770319,0.5900977541475931
2025-11-10,1520.0,1586.0,1512.0,1552.0,1924369,-0.023763648041104646,-0.024050557993676214,1599.0,0.03565589569144269,-0.43200586086673026,0.6193938267807444
2025-11-17,1450.0,1551.0,1416.0,1551.0,2473308,-0.046052631578947345,-0.04714677842570196,1535.0,0.013398610640051633,-0.9366271790599632,0.5597842181828883
2025-11-24,1560.0,1575.0,1407.2020263671875,1460.0,2915020,0.07586206896551717,0.07312226482896259,1521.75,0.05609640624829933,1.823514699614303,0.8858326254349198
2025-12-01,1674.0,1707.0,1570.967041015625,1572.0,3112171,0.07307692307692304,0.07053015080583787,1551.0,0.06381155885996984,1.7604591552788407,0.8783840373902856
2025-12-08,1628.0,1681.0,1612.0,1681.0,1606724,-0.027479091995221028,-0.027863704486935023,1578.0,0.06467784662434269,-0.5161233004357467,0.6094572516338284
2025-12-15,1728.0,1742.0,1630.0,1635.0,2233156,0.06142506142506132,0.059612402801515224,1647.5,0.049199260085541985,1.4966616709213851,0.8472223241912694
2025-12-22,1683.0,1740.0,1665.0,1727.0,586739,-0.02604166666666663,-0.026386755173194887,1678.25,0.05448869614418969,-0.48358007284226145,0.6133014987740488
2025-12-29,1677.0,1696.0,1667.0,1683.0,789690,-0.0035650623885917776,-0.0035714323675971335,1679.0,0.0416905644353316,0.025288968226965122,0.6734128798673212
2026-01-05,1636.0,1778.0,1588.0,1680.0,5177136,-0.02444841979725698,-0.02475224466051646,1681.0,0.041020574396417424,-0.4475090544360738,0.6175624747007447
2026-01-12,1655.0,1698.0,1604.0,1637.0,2173394,0.011613691931540382,0.01154677064847095,1662.75,0.018010754445443772,0.36893510177773126,0.7140069070686922
2026-01-19,1663.0,1680.0,1625.0,1647.0,1660360,0.004833836858006091,0.004822191381764449,1657.75,0.015654987490430927,0.21543956894837332,0.6958748775574584
2026-01-26,1607.0,1680.0,1607.0,1661.0,2514995,-0.03367408298256158,-0.034254113455415035,1640.25,0.022028103641162824,-0.6563775436550209,0.5928893813495848
2026-02-02,1680.0,1708.0,1603.0,1604.0,3597001,0.0454262601120099,0.044424706659791965,1651.25,0.032439312251502934,1.1344497201432548,0.8044351651139307
2026-02-09,1562.0,1661.030029296875,1562.0,1625.0,3433703,-0.07023809523809521,-0.0728267419976733,1628.0,0.04978155119551364,-1.4841846992166214,0.49510266731576363
2026-02-16,1594.0,1624.0,1556.0,1571.0,2469682,0.020486555697823317,0.020279528950529088,1610.75,0.05224809429892762,0.569816232237933,0.7377364744288293
2026-02-23,1584.0,1640.0,1566.0,1595.0,2253691,-0.006273525721455453,-0.006293286975789179,1605.0,0.04975911156805715,-0.03603048741295723,0.6661693714812374
2026-03-02,1608.0,1618.0,1510.0,1566.0,1338662,0.015151515151515138,0.015037877364540502,1587.0,0.04165074128490832,0.44903121803925733,0.7234684537145072
