Date,Close,High,Low,Open,Volume,Return,Log_Return,MA_4,Volatility,Return_Zscore,Return_MinMax
2024-09-02,366.423828125,367.9231072658528,353.0232582308231,354.5295530414838,87777704,0.036471580232573464,0.03582223354294556,352.48052978515625,0.010368021557056408,1.0912414186817392,0.7595254359301351
2024-09-09,364.3248291015625,369.9221439620042,362.1258741733101,368.3229067871764,72193257,-0.005728336593660233,-0.005744806440392304,358.30272674560547,0.01777627287930743,-0.3750155372293585,0.5370582944987146
2024-09-16,363.225341796875,373.7202954372804,362.42573848258,364.8245789283762,99093338,-0.0030178764027664062,-0.0030224393743930058,361.8760070800781,0.019386239095518096,-0.280839258992061,0.55134714566197
2024-09-23,360.5266723632813,367.0235486900175,356.82843825305105,364.32483401466976,73602075,-0.007429738850938561,-0.007457476836698859,363.6251678466797,0.02101047730125149,-0.4341315991118871,0.5280889380385999
2024-09-30,362.0259399414063,368.2229419378082,352.63043315156114,359.4271833932132,128853569,0.004158548293520692,0.0041499254290320855,362.52569580078125,0.005109189902236356,-0.03149083793162397,0.5891794166224749
2024-10-07,357.0283508300781,364.7246321012385,352.9303150867786,363.7251126761856,52402873,-0.013804505589121718,-0.013900673838850262,360.70157623291016,0.0075548788076888985,-0.6556260184174989,0.4944828022877803
2024-10-14,361.6682739257813,363.16772784836985,353.57124714897736,356.37021560188884,132613320,0.012995951399701333,0.012912228614632117,360.3123092651367,0.011941420788531857,0.27556909846551103,0.6357679398843732
2024-10-21,352.67156982421875,361.6682938555148,351.7439290895465,360.6686578520375,110704798,-0.024875568995606168,-0.025190194584258155,358.3485336303711,0.017124144655093883,-1.0402955853252547,0.4361189946341239
2024-10-28,347.87335205078125,356.270288930023,337.57711274152217,353.5712898473052,120839864,-0.013605343282502402,-0.013698744099738328,354.81038665771484,0.016098062846272496,-0.6487060256924343,0.4955327349029779
2024-11-04,345.0743713378906,361.1684870893721,337.7770099816104,347.47349171957654,167329802,-0.008045976204817284,-0.00807851975198134,351.82189178466797,0.015879240631948687,-0.455543070379414,0.5248402927124689
2024-11-11,345.5741882324219,347.17358147736894,338.07691799746743,345.47421852799505,103316326,0.0014484323845709302,0.0014473844182014953,347.7983703613281,0.010995729278500621,-0.12565515392270754,0.5748923804253544
2024-11-18,353.2713623046875,355.5705434476578,343.07509323522214,345.3742438717222,141169158,0.022273579261332888,0.02202914603849818,347.9483184814453,0.015779537877716462,0.5979248614516429,0.6846772151831957
2024-11-25,366.2666320800781,367.5661772115689,347.9733050940224,353.47130321082795,132558019,0.03678551720301226,0.03612507777121469,352.54663848876953,0.020232553570980288,1.1021493137972431,0.7611804311447168
2024-12-02,366.7664489746094,375.16338542615694,364.3673286322344,366.9663883808366,112343174,0.001364625796493435,0.0013636955409155429,357.9696578979492,0.017283960665163436,-0.12856705522397774,0.5744505735810544
2024-12-09,371.8646240234375,371.8646240234375,363.7675656248585,367.0663830128208,82878805,0.013900331022865808,0.013804607461071847,364.5422668457031,0.01487001222801512,0.3069922152149929,0.6405355973743793
2024-12-16,366.2666320800781,375.5632653814679,364.467299444439,371.5647212965184,128209375,-0.01505384374235752,-0.015168303001987444,367.7910842895508,0.021853193743730886,-0.6990348896958505,0.48789661187475086
2024-12-23,366.7664489746094,369.1655693169844,362.26808689273,364.6672072351049,15143774,0.001364625796493435,0.0013636955409155429,367.9160385131836,0.011873515104973635,-0.12856705522397774,0.5744505735810544
2024-12-30,372.1644592285156,374.7635188504134,364.4672805675313,366.2666131099773,32905648,0.014717840928464954,0.014610584614542045,369.26554107666016,0.013935518674718452,0.33539700071603473,0.6448452999868132
2025-01-06,359.569091796875,374.9634805405962,354.37097224402186,372.66429937025055,80624196,-0.03384355254596416,-0.03442950399656842,366.19165802001953,0.020986316215959096,-1.3518926037590533,0.3888420847514035
2025-01-13,364.4673156738281,366.8664361303343,353.571288658445,359.26919592933825,94669153,0.01362248310185743,0.013530531213138134,365.74182891845703,0.022694736040435644,0.29733825194910535,0.6390708543751473
2025-01-20,359.8689880371094,371.9206003479893,358.66941254106354,363.8675323486328,113765549,-0.012616570646992953,-0.012696835399667074,364.01746368408203,0.023271363023069327,-0.6143506320408285,0.5007452907156626
2025-01-27,372.0645446777344,374.9634830798736,359.4691245270397,359.7690031351514,66717974,0.03388887913666916,0.033327303325433925,363.9924850463867,0.02965533006020688,1.0015041933098927,0.7459100979581785
2025-02-03,387.1590270996094,391.6573892913468,368.9656694280208,368.9656694280208,67707039,0.04056952654531809,0.03976818494144008,370.8899688720703,0.023912177414008133,1.23362658760882,0.7811287581757609
2025-02-10,396.4556579589844,397.955112012909,178.84587831285677,386.8591459125721,71724024,0.024012434706793373,0.023728669811940058,378.8870544433594,0.02371622918640109,0.65834225285857,0.6938440152483933
2025-02-17,373.9638366699219,396.9554648524358,372.7642612578114,396.255707444293,94075828,-0.05673224946480504,-0.058405101830610956,382.4107666015625,0.045291501300119504,-2.147171684691465,0.2681787432668239
2025-02-24,380.0616455078125,381.9609479369756,371.86461754219687,375.7631921086836,89088450,0.016305878376343674,0.01617436524044152,384.41004180908203,0.04305438486992047,0.39057414629637816,0.6532170262385579
2025-03-03,379.961669921875,389.1923180229696,371.4647634696916,379.8617002152609,130987776,-0.00026305097375434183,-0.0002630855777302778,382.61070251464844,0.036476318977799654,-0.18512148864094316,0.5658698789853189
2025-03-10,339.0765686035156,382.0609197982086,75.17262973635073,380.6614048890177,119167493,-0.10760322568001635,-0.11384443104259213,368.26593017578125,0.05646614274034743,-3.9147088823755265,0.0
2025-03-17,325.48150634765625,338.9315960753457,318.7839325613741,338.17686597107314,160929678,-0.04009437252432557,-0.04092030406531924,356.14534759521484,0.05513232288953346,-1.569080431667824,0.3558893645383626
2025-03-24,332.1790466308594,335.8777122119725,321.8828075364737,324.681776268985,141391952,0.02057732974865023,0.02036847673068826,344.17469787597656,0.05642954622963437,0.5389878342254276,0.6757350226714236
2025-03-31,339.8762512207031,349.9725812553182,321.3829846101649,329.8798908906825,95680215,0.023171854660650526,0.022907463731229333,334.1533432006836,0.061765837510813486,0.6291358839282211,0.6894126927702068
2025-04-07,327.5807189941406,339.4763809148776,310.1870287416265,337.7769875662857,145325135,-0.03617649712918081,-0.036847089442580666,331.27938079833984,0.03469987510964663,-1.432951915723622,0.37654339907666107
2025-04-14,354.470947265625,355.17067419246723,329.8798944845718,331.87916657235706,102238232,0.0820873351583471,0.07889189357941585,338.52674102783203,0.048296656130001475,2.6761833567064275,1.0
2025-04-21,357.76971435546875,364.8671359785369,353.0714435111336,354.47092779441493,119399821,0.009306170548786241,0.009263134935443932,344.9244079589844,0.04876612802165638,0.14736584013400225,0.6163163612997161
2025-04-28,370.8649597167969,377.362593781916,355.57054096610455,359.3691456015862,140829308,0.03660244239767341,0.035948482932832496,352.6715850830078,0.04955034558684794,1.0957882892510218,0.7602153077114276
2025-05-05,377.5625305175781,382.6606497274578,370.8649570952115,370.8649570952115,77764895,0.01805932489792439,0.017898192361518336,365.1670379638672,0.03244368308289567,0.4514985118507569,0.6624607467159034
2025-05-12,362.7679138183594,379.7617265453754,357.4298610107673,378.8620602081805,119900333,-0.03918454693832485,-0.03997292480940392,367.2412796020508,0.03232314659851892,-1.5374680922494168,0.36068573174809415
2025-05-19,381.6590576171875,384.75870059053767,365.05881867106535,365.260792847484,118482599,0.052075012919381436,0.05076441682987965,373.21361541748047,0.03988436468673504,1.6333903951200102,0.841782732328261
2025-05-26,387.9583740234375,391.1580429221359,376.8595587668134,381.65906211486106,95211958,0.01650508819462715,0.016370359675927284,377.4869689941406,0.03778360073905099,0.39749578983768363,0.6542672093230669
2025-06-02,390.55810546875,398.25726116200383,384.9587000918262,388.3583292625035,87682782,0.006701057689130874,0.0066787054024660016,380.7358627319336,0.03758907843488245,0.05684990695973196,0.6025828742556497
2025-06-09,398.15728759765625,399.257145162434,382.378981922988,391.85794524344567,86879425,0.019457238302059254,0.019270366358748736,389.5832061767578,0.019696634499720676,0.5000697036143366,0.6698301877569156
2025-06-16,401.9568786621094,405.1565476134002,392.3099033214124,396.75742424483786,101533616,0.009542939895383018,0.009497693671366726,394.6576614379883,0.005932926937514682,0.15559250804009236,0.617564548587214
2025-06-23,400.8569946289063,407.8562438310075,397.8573163994343,401.4569363776616,97885013,-0.002736323450575062,-0.0027400740270107243,397.88231658935547,0.009135500376570911,-0.27105656258752153,0.552831420635627
2025-06-30,405.45648193359375,407.9562136347873,393.55776513877305,402.0568529228311,85415060,0.01147413508137829,0.011408806444920273,401.6069107055664,0.009178890583156966,0.2226928387432871,0.6277453144485203
2025-07-07,401.0569763183594,406.9563372667861,397.4573564214926,406.0564399211455,60036127,-0.010850746778676368,-0.01091004547842298,402.3318328857422,0.010553805107743872,-0.5529962094599887,0.5100542613914426
2025-07-14,416.1553649902344,417.7551689412493,401.2569389533963,401.8568806921791,50986459,0.03764649305062795,0.03695516127628704,405.88145446777344,0.021279739599367794,1.1320643449248202,0.765719275058776
2025-07-21,428.45404052734375,431.65370951179966,415.5554302409335,419.85495683163526,104524777,0.029553086591585842,0.02912481156819073,412.7807159423828,0.021525559244822964,0.8508549395496625,0.7230529113595376
2025-07-28,423.9544982910156,429.95385439890737,419.7519464080644,429.653898799234,60671345,-0.01050180838717274,-0.010557341517915042,417.4052200317383,0.025775845526529267,-0.5408721726796943,0.5118937751234989
2025-08-04,406.8563232421875,426.7541813663273,406.8563232421875,424.2544496795183,140485594,-0.04033021260005931,-0.04116602515040166,418.8550567626953,0.036334020558270876,-1.5772748115987394,0.3546460761285892
2025-08-11,413.1556701660156,416.9552501680608,408.15620673474393,409.55605039263935,64014901,0.015482976579126007,0.01536433831249004,418.1051330566406,0.030776198795246977,0.36198201685758097,0.6488788989559945
2025-08-18,426.2542419433594,432.0536378594119,412.2937650920821,414.3555250239961,46008487,0.03170372022748813,0.03121153303752138,417.55518341064453,0.0315084135360913,0.9255797675923992,0.7343905004646427
2025-08-25,422.6546630859375,432.85355047638086,416.9552624013485,426.254252450621,57981357,-0.008444675743309538,-0.008480534034650093,417.230224609375,0.031315898245134574,-0.46939608279268474,0.5227384509722677
2025-09-01,440.9526977539063,442.5525322386408,420.0549456185436,433.95344858320937,48051164,0.043293109637946525,0.04238216207809267,425.7543182373047,0.022420330530217875,1.3282588275492964,0.7954867899122435
2025-09-08,438.8529052734375,444.9522569206032,434.4533834427013,440.552735089867,59313066,-0.0047619449686203685,-0.004773319151750729,432.17862701416016,0.025941603650452023,-0.3414377828422204,0.5421528633627042
2025-09-15,434.7533264160156,444.1603367962165,430.6537908266552,441.252628856313,72608407,-0.009341578483723412,-0.009385484677369936,434.3033981323242,0.025481753417363407,-0.5005594115575898,0.5180102096910469
2025-09-22,441.3526306152344,442.4525186854487,429.0539626405467,434.8533280808719,50314332,0.015179421980785257,0.015065367296119136,438.97789001464844,0.02396175550628182,0.3514348623892757,0.6472786369450692
2025-09-29,448.6518859863281,456.5510325531056,428.15408475498776,440.45275328807,104421018,0.016538375133096528,0.016403105595109817,440.9026870727539,0.013370468117080666,0.3986523609577805,0.6544426895278924
2025-10-06,446.45208740234375,453.1513806508327,430.0538533408183,448.6518635325559,65225293,-0.004903130138745104,-0.004915189917917542,442.80248260498047,0.013402876209749554,-0.3463433313204154,0.5414085713457438
2025-10-13,442.1000061035156,451.7999877929688,438.5010070800781,448.8999938964844,90635795,-0.00974814861803075,-0.00979597287118543,444.63915252685547,0.013542319817792095,-0.5146858917103482,0.5158668761877326
2025-10-20,455.3999938964844,456.0,434.5,439.7999877929688,109873936,0.030083663445719555,0.02964002558916866,448.15099334716797,0.01863759081440323,0.8692900944392419,0.7258499764944013
2025-10-27,459.3999938964844,465.8999938964844,449.8999938964844,455.7000122070313,51087655,0.008783487162077552,0.008745136742054578,450.83802032470703,0.01783854840228611,0.12920494766929583,0.6135609085012289
2025-11-03,474.2999877929688,478.6000061035156,448.7000122070313,459.5,87776705,0.032433596200355685,0.03191873017743835,457.79999542236334,0.019849100995762894,0.9509396688115445,0.738238219453093
2025-11-10,438.3999938964844,480.8999938964844,437.2000122070313,472.2999877929688,55745911,-0.0756904803298345,-0.07870828543504169,456.87499237060547,0.050853862481928365,-2.8058847810248073,0.16823581104478313
2025-11-17,452.5,454.2999877929688,434.7999877929688,439.6000061035156,78327965,0.032162423129150186,0.031656041428427845,456.1499938964844,0.05128749988477826,0.9415176264992794,0.7368086645505875
2025-11-24,450.2999877929688,458.2999877929688,441.2999877929688,454.2000122070313,113924415,-0.004861905429903168,-0.00487376294111874,453.87499237060547,0.05090970815598483,-0.3449109584476489,0.5416258974407258
2025-12-01,453.0,458.8999938964844,444.5,448.2999877929688,78504567,0.005996029936097935,0.00597812528417193,448.5499954223633,0.046093200478947105,0.032353369413186776,0.5988661487110735
2025-12-08,440.7999877929688,453.5,435.5,452.2000122070313,59992281,-0.026931594276006998,-0.027300895337231602,449.1499938964844,0.024557378886824827,-1.1117331993217523,0.42528015652160034
2025-12-15,442.1000061035156,443.2000122070313,433.5,440.2000122070313,93092327,0.0029492249241109825,0.0029448844921305195,446.5499954223633,0.014867062298607955,-0.0735093757795595,0.5828041738899691
2025-12-22,438.0,441.3999938964844,434.6000061035156,440.5,17522975,-0.00927393360532014,-0.009317204261486724,443.4749984741211,0.014946418702757711,-0.49820905684246153,0.5183668161458136
2025-12-29,442.2000122070313,446.2000122070313,435.3999938964844,437.7999877929688,27325087,0.009589068965824898,0.009543385652126243,440.7750015258789,0.016040888325846756,0.1571952853792902,0.6178077292190705
2026-01-05,415.3999938964844,457.7000122070313,412.6000061035156,443.2999877929688,97131824,-0.06060610034085567,-0.06252039927966511,434.4250030517578,0.03182103406111929,-2.2817705469726466,0.2477567947052844
2026-01-12,422.0,431.8999938964844,413.2000122070313,415.3999938964844,66577282,0.015888315359870564,0.01576341728710458,429.4000015258789,0.03469195501514247,0.3760657130225403,0.6510157410790454
2026-01-19,413.2000122070313,430.1000061035156,411.7000122070313,428.7000122070313,73473027,-0.020853051642105935,-0.021073547247858634,423.2000045776368,0.03497069436167093,-0.9005312328472831,0.4573246747466301
2026-01-26,425.2000122070313,425.5,412.6000061035156,418.2000122070313,54045098,0.029041625473107402,0.028627908388555803,418.9500045776367,0.04029147105612267,0.8330839703381572,0.720356619481766
2026-02-02,452.1000061035156,455.6000061035156,425.2999877929688,428.5,86146715,0.06326433001931941,0.06134373262421664,428.12500762939453,0.034765680622303126,2.0221687450214003,0.9007699431335074
2026-02-09,488.7000122070313,491.7999877929688,447.3999938964844,452.8999938964844,101547177,0.08095555321699233,0.07784542145376167,444.80001068115234,0.044823202235603536,2.6368590340799343,0.9940335357945451
2026-02-16,494.6000061035156,499.8999938964844,483.5,488.0,61501026,0.012072833536138416,0.012000538172934968,465.15000915527344,0.03140138938155343,0.24349491229712752,0.6309014991954793
2026-02-23,480.6000061035156,508.2000122070313,465.8999938964844,496.1000061035156,111346362,-0.028305701227730906,-0.028714031425471027,479.00000762939453,0.04969230002068211,-1.159477224136476,0.4180362169937142
2026-03-02,473.3999938964844,480.1000061035156,468.6700134277344,483.7999877929688,16617474,-0.014981298617546157,-0.015094651815203268,484.3250045776367,0.04867119457352925,-0.6965142734986646,0.48827905117215575
